epoch,val_grid_accuracy,val_cell_accuracy,val_copy_rate,val_change_recall,val_transformation_f1,run,variant,val_total_grids,val_total_cells
52,0.0,0.72394647,0.29502083,0.57368233,0.17364835,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
53,0.0,0.71901892,0.2958487,0.56399468,0.16961741,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
54,0.0,0.72288841,0.29031578,0.57575061,0.17422733,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
55,0.0,0.71842439,0.30144981,0.56964746,0.16828698,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
56,0.0,0.72051029,0.2926121,0.56371342,0.17343852,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
57,0.0,0.72134666,0.29895721,0.55502534,0.16840706,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
58,0.0,0.71910962,0.29321352,0.56982156,0.17285306,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
59,0.0,0.72151797,0.29218959,0.57045469,0.17317098,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
60,0.0,0.72172958,0.28472752,0.59365433,0.17629171,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
61,0.0,0.71924061,0.28728054,0.59689171,0.17518461,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
62,0.0,0.71417199,0.29137188,0.5693983,0.16707454,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
63,0.0,0.72368448,0.29335271,0.57507532,0.17329638,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
64,0.0,0.72109474,0.29237169,0.571701,0.17156348,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
65,0.0,0.72136682,0.29220482,0.57027316,0.1712782,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
66,0.0,0.7159052,0.28855114,0.58669133,0.17314242,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
67,0.0,0.71453475,0.29464594,0.57577807,0.16859992,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
68,0.0,0.71909954,0.28994788,0.58858083,0.17518921,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
69,0.0,0.71868639,0.29389569,0.57426262,0.17330931,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
70,0.0,0.72133658,0.29226863,0.57473272,0.17281246,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
71,0.0,0.71941192,0.29282815,0.5714385,0.17187564,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
72,0.0,0.71825309,0.29497962,0.57657765,0.17265694,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
73,0.0,0.7227171,0.29281024,0.58458735,0.17644818,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
74,0.0,0.71318447,0.29588503,0.5666736,0.16641582,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
75,0.0,0.71542151,0.29498705,0.56574048,0.16884064,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
76,0.0,0.71726556,0.29470173,0.57182368,0.1701994,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
77,0.0,0.71619742,0.29457659,0.56781918,0.16952502,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
78,0.0,0.7125597,0.28994992,0.58867924,0.17236277,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
79,0.0,0.72652613,0.29506023,0.58209592,0.1757141,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
80,0.0,0.72349302,0.29049474,0.58513997,0.17769313,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
81,0.0,0.72388601,0.29219022,0.57801512,0.17628043,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
82,0.0,0.71826317,0.29331321,0.56629175,0.17101691,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
83,0.0,0.71805155,0.29471551,0.5650473,0.16951717,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
84,0.0,0.72245511,0.29198374,0.58079855,0.17218983,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
85,0.0,0.72110482,0.29645229,0.5648487,0.16816311,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
86,0.0,0.71532074,0.28755199,0.5804287,0.16972585,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
87,0.0,0.7232814,0.29614628,0.56688974,0.17096274,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
88,0.0,0.71806163,0.29142085,0.57385591,0.17104836,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
89,0.0,0.71835386,0.29239761,0.57357142,0.17079055,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
90,0.0,0.71420222,0.28945272,0.58137719,0.16936066,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
91,0.0,0.72146758,0.29365036,0.57347868,0.17032466,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
92,0.0,0.72036921,0.29407867,0.56365497,0.16762127,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
93,0.0,0.72182027,0.29257043,0.58003429,0.17178865,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
94,0.0,0.71941192,0.29019613,0.57891617,0.17286347,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
95,0.0,0.71778956,0.29124501,0.57584986,0.17016488,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
96,0.0,0.71190471,0.29132354,0.57702988,0.16873467,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
97,0.0,0.71514944,0.29048214,0.58110909,0.16864213,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
98,0.0,0.71718495,0.29040454,0.58052111,0.17122146,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
99,0.0,0.7152099,0.29523489,0.57089758,0.16660436,exp3_champion_arc-agi-2_s307_csv,exp3_champion_arc-agi-2_s307_csv,358,99238
0,0.0,0.05758157,0.02279507,0.92701342,0.02422005,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,64,14067
0,0.0,0.05758157,0.02279507,0.92701342,0.02422005,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
0,0.0,0.71702372,0.29106474,0.57728052,0.17056049,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,64,14067
0,0.0,0.71702372,0.29106474,0.57728052,0.17056049,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
1,0.0,0.72683851,0.29330288,0.588339,0.17688376,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
2,0.0,0.7266269,0.28287522,0.62198389,0.18940631,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
3,0.0,0.72501461,0.30156003,0.56215841,0.17016571,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
4,0.0,0.72852133,0.30382088,0.57023517,0.17054277,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
5,0.0,0.72744312,0.30322721,0.56560868,0.17084255,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
6,0.0,0.71955299,0.28198371,0.61501784,0.1799623,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
7,0.0,0.71403092,0.29697193,0.57793596,0.1686145,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
8,0.0,0.72443016,0.30510571,0.56030566,0.17054898,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
9,0.0,0.72760435,0.30481769,0.55862276,0.1695348,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
10,0.0,0.72866241,0.30617429,0.55576307,0.17109535,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
11,0.0,0.72785626,0.30689524,0.55139667,0.16983626,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
12,0.0,0.72387593,0.30294646,0.56604674,0.17145491,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
13,0.0,0.72050021,0.30152944,0.56648281,0.16988659,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
14,0.0,0.72443016,0.30498017,0.56115251,0.16706664,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
15,0.0,0.73243113,0.30285538,0.56779657,0.17499888,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
16,0.0,0.7235434,0.30631472,0.5489262,0.16802358,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
17,0.0,0.72739273,0.30666823,0.54979464,0.1708002,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
18,0.0,0.70840807,0.29993064,0.56510696,0.1647529,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
19,0.0,0.73332796,0.30408495,0.56887101,0.17647283,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
20,0.0,0.7284508,0.31173923,0.55426129,0.16802943,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
21,0.0,0.73305589,0.30480129,0.57032374,0.17501155,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
22,0.0,0.73188698,0.30578955,0.56488955,0.17375931,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
23,0.0,0.72966001,0.30723639,0.55753252,0.1697208,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
24,0.0,0.71732602,0.29838726,0.56736365,0.17100873,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
25,0.0,0.72140712,0.30843466,0.56154521,0.16782402,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
26,0.0,0.7182934,0.30438697,0.55900857,0.16788568,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
27,0.0,0.72532699,0.30765356,0.5557428,0.1700823,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
28,0.0,0.72530684,0.30957337,0.5525643,0.16833851,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
29,0.0,0.72722143,0.30740105,0.55530336,0.17091563,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
30,0.0,0.71851508,0.30499386,0.5600673,0.16505691,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
31,0.0,0.72437977,0.29740025,0.5670497,0.17235766,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
32,0.0,0.72177996,0.30491653,0.56291152,0.16836364,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
33,0.0,0.7271912,0.30589961,0.5693383,0.17126787,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
34,0.0,0.72458131,0.30819438,0.5549063,0.16708283,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
35,0.0,0.7236744,0.30808093,0.55609039,0.16722279,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
36,0.0,0.71624781,0.30073426,0.57577919,0.16893391,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
37,0.0,0.72514561,0.30934029,0.54620166,0.16218396,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
38,0.0,0.719029,0.30462575,0.56084297,0.16662223,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
39,0.0,0.7226768,0.30497283,0.56008555,0.16839539,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
40,0.0,0.72258611,0.3101349,0.5466775,0.16437138,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
41,0.0,0.72238457,0.30879157,0.55103585,0.16503642,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
42,0.0,0.71911969,0.30449889,0.56941689,0.1692946,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
43,0.0,0.70686632,0.3022482,0.55840361,0.16139817,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
44,0.0,0.72492392,0.30894882,0.56338361,0.16637845,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
45,0.0,0.72066144,0.30950745,0.55332082,0.16449812,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
46,0.0,0.72334187,0.30866709,0.55465068,0.16667537,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
47,0.0,0.71936153,0.31017599,0.55021737,0.16355232,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
48,0.0,0.71555251,0.30955753,0.55265524,0.16370169,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
49,0.0,0.71695318,0.30442313,0.55597435,0.1659225,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
50,0.0,0.72409762,0.30603971,0.56387193,0.16684814,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
51,0.0,0.72186058,0.30833345,0.56591804,0.16601704,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
52,0.0,0.71976461,0.30935714,0.55345279,0.16291543,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
53,0.0,0.71932123,0.30772509,0.5563752,0.16352868,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
54,0.0,0.72349302,0.30153534,0.57825299,0.17198857,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
55,0.0,0.72091336,0.30994752,0.54625803,0.16380535,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
56,0.0,0.72079244,0.3008641,0.5828429,0.17070686,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
57,0.0,0.72187065,0.30721919,0.56589327,0.16664675,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
58,0.0,0.71678188,0.30686053,0.55479772,0.16275769,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
59,0.0,0.71599589,0.30685116,0.55728828,0.1625208,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
60,0.0,0.71545174,0.30472295,0.55917887,0.16462257,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
61,0.0,0.71873677,0.30174124,0.5585818,0.16479815,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
62,0.0,0.71936153,0.30570141,0.56561578,0.16501314,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
63,0.0,0.71856547,0.30670588,0.55295479,0.16406424,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
64,0.0,0.72081259,0.30550446,0.56042933,0.16535236,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
65,0.0,0.71718495,0.30585101,0.55676263,0.16335522,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
66,0.0,0.70910337,0.30216261,0.5730365,0.16366381,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
67,0.0,0.71871662,0.30358817,0.55970732,0.16648609,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
68,0.0,0.71673149,0.30416667,0.56676616,0.16314289,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
69,0.0,0.72130635,0.30249825,0.57148899,0.16806913,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
70,0.0,0.7181624,0.30510599,0.55888741,0.16477633,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
71,0.0,0.71812209,0.30477986,0.56389535,0.16354464,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
72,0.0,0.72074205,0.2989701,0.57866049,0.17031527,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
73,0.0,0.71319454,0.30612746,0.55200964,0.15885521,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
74,0.0,0.7205506,0.30980551,0.55435317,0.16260246,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
75,0.0,0.71892823,0.30374181,0.56319657,0.16644236,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
76,0.0,0.71911969,0.30376824,0.57036232,0.16655487,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
77,0.0,0.71837401,0.3037717,0.56613921,0.16480655,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
78,0.0,0.70972813,0.303195,0.56961564,0.16144241,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
79,0.0,0.71749733,0.30803976,0.56588565,0.16317505,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
80,0.0,0.72209234,0.30511059,0.56726357,0.16499554,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
81,0.0,0.72415808,0.30169396,0.57507575,0.17074793,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
82,0.0,0.7166005,0.30347796,0.56472187,0.16493231,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
83,0.0,0.7171648,0.30304695,0.56617384,0.16486651,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
84,0.0,0.71428284,0.30226916,0.55650996,0.16297728,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
85,0.0,0.72114513,0.30136471,0.57723209,0.16830062,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
86,0.0,0.71839416,0.30581382,0.56373216,0.16314837,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
87,0.0,0.7198553,0.30697981,0.56547066,0.16399733,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
88,0.0,0.71625789,0.30492691,0.568707,0.16442014,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
89,0.0,0.7162075,0.30528602,0.56527062,0.1633777,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
90,0.0,0.71369838,0.30444907,0.56330442,0.16293693,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
91,0.0,0.71670126,0.30183307,0.5755651,0.16629406,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
92,0.0,0.71322477,0.30443586,0.56276838,0.16227227,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
93,0.0,0.72132651,0.30625855,0.57370439,0.16552187,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
94,0.0,0.71619742,0.303977,0.56785272,0.16114779,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
95,0.0,0.71727564,0.30365647,0.5701833,0.16327025,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
96,0.0,0.71610673,0.30206261,0.57362895,0.16423463,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
97,0.0,0.71348677,0.30563667,0.56948978,0.16317575,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
98,0.0,0.71217679,0.30587332,0.55329064,0.15988734,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
99,0.0,0.71517967,0.30560811,0.56605166,0.16323129,exp3_champion_arc-agi-2_s308_csv,exp3_champion_arc-agi-2_s308_csv,358,99238
0,0.0,0.06341082,0.07311046,0.87298981,0.02045204,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,64,14067
0,0.0,0.06341082,0.07311046,0.87298981,0.02045204,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
0,0.0,0.72379532,0.29753748,0.5816192,0.1734998,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,64,14067
0,0.0,0.72379532,0.29753748,0.5816192,0.1734998,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
1,0.0,0.72930732,0.29500898,0.57587133,0.17568015,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
2,0.0,0.72300933,0.29489685,0.56378751,0.17256671,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
3,0.0,0.71698341,0.30224839,0.54928072,0.16441482,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
4,0.0,0.72313025,0.30378422,0.55437081,0.16849052,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
5,0.0,0.72705012,0.30576452,0.55203356,0.1690076,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
6,0.0,0.72629436,0.29385772,0.58412919,0.17707404,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
7,0.0,0.72726173,0.29606162,0.57921543,0.17492842,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
8,0.0,0.72327133,0.29281045,0.58154186,0.17351537,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
9,0.0,0.72365425,0.2948065,0.57624529,0.17534736,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
10,0.0,0.73124206,0.29717866,0.57039082,0.17730479,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
11,0.0,0.72899494,0.29700827,0.56882937,0.17630769,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
12,0.0,0.73043592,0.29276682,0.59269,0.17973715,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
13,0.0,0.73562547,0.30016176,0.58050477,0.178385,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
14,0.0,0.72264657,0.30207854,0.56112661,0.17000242,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
15,0.0,0.72479292,0.30230013,0.5545693,0.17063714,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
16,0.0,0.73015377,0.30207537,0.57700989,0.1746712,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
17,0.0,0.7288841,0.30174663,0.56709532,0.17402083,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
18,0.0,0.7205909,0.3014676,0.55735402,0.16735428,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
19,0.0,0.71476652,0.29171214,0.57784416,0.17258429,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
20,0.0,0.71643927,0.29896108,0.56780949,0.16553101,exp3_champion_arc-agi-2_s309_csv,exp3_champion_arc-agi-2_s309_csv,358,99238
